userSurveyID	userID	userIsDeleted	dateStart	dateCompleted	isComplete	mobileConnectionCount	orgNodeID	orgNodeLeft	orgNodeRight
462	1114	0	2020-01-03	2020-01-03	1	0	300	6	7
463	1092	0	2020-01-03	2020-01-03	1	0	300	6	7
464	1055	0	2020-01-03	2020-01-03	1	0	100	2	3
465	1051	0	2020-01-03	2020-01-03	1	0	100	2	3
466	1031	0	2020-01-03	2020-01-03	1	0	100	2	3
467	1117	0	2020-01-03	2020-01-03	1	0	300	6	7
468	1112	0	2020-01-03	2020-01-03	1	0	300	6	7
469	1072	0	2020-01-03	2020-01-03	1	0	200	4	5
470	1023	0	2020-01-03	2020-01-03	1	0	100	2	3
471	1008	0	2020-01-03	2020-01-03	1	0	100	2	3
472	1093	0	2020-01-04		0	0	300	6	7
473	1054	0	2020-01-04		0	0	100	2	3
474	1033	0	2020-01-04	2020-01-04	1	0	100	2	3
475	1068	0	2020-01-04	2020-01-04	1	0	200	4	5
476	1079	0	2020-01-04	2020-01-04	1	0	200	4	5
477	1052	0	2020-01-04	2020-01-04	1	0	100	2	3
478	1110	0	2020-01-04	2020-01-04	1	0	300	6	7
479	1102	0	2020-01-04		0	0	300	6	7
480	1097	0	2020-01-04	2020-01-04	1	0	300	6	7
481	1087	0	2020-01-04		0	0	200	4	5
482	1016	0	2020-01-04		0	0	100	2	3
483	1043	0	2020-01-04		0	0	100	2	3
484	1012	0	2020-01-05	2020-01-05	1	0	100	2	3
485	1090	0	2020-01-05	2020-01-05	1	0	200	4	5
486	1065	0	2020-01-05	2020-01-05	1	0	200	4	5
487	1011	0	2020-01-05	2020-01-05	1	0	100	2	3
488	1030	0	2020-01-05	2020-01-05	1	0	100	2	3
489	1118	0	2020-01-05	2020-01-05	1	0	300	6	7
490	1044	0	2020-01-05	2020-01-05	1	0	100	2	3
491	1096	0	2020-01-05	2020-01-05	1	0	300	6	7
492	1059	0	2020-01-05	2020-01-05	1	0	100	2	3
493	1108	0	2020-01-05	2020-01-05	1	0	300	6	7
494	1063	0	2020-01-05	2020-01-05	1	0	200	4	5
495	1022	0	2020-01-05	2020-01-05	1	0	100	2	3
496	1073	0	2020-01-05	2020-01-05	1	0	200	4	5
497	1014	0	2020-01-06		0	0	100	2	3
498	1050	0	2020-01-06	2020-01-06	1	0	100	2	3
499	1113	0	2020-01-06		0	0	300	6	7
500	1103	0	2020-01-06	2020-01-06	1	0	300	6	7
501	1070	0	2020-01-06	2020-01-06	1	0	200	4	5
502	1120	0	2020-01-06	2020-01-06	1	0	300	6	7
503	1010	0	2020-01-06		0	0	100	2	3
504	1060	0	2020-01-06		0	0	100	2	3
505	1038	0	2020-01-06		0	0	100	2	3
506	1001	0	2020-01-06	2020-01-06	1	0	100	2	3
507	1045	0	2020-01-06	2020-01-06	1	0	100	2	3
508	1106	0	2020-01-06	2020-01-06	1	0	300	6	7
509	1088	0	2020-01-06	2020-01-06	1	0	200	4	5
510	1015	0	2020-01-06	2020-01-06	1	0	100	2	3
511	1062	0	2020-01-06	2020-01-06	1	0	200	4	5
512	1091	0	2020-01-06	2020-01-06	1	0	300	6	7
513	1027	0	2020-01-06		0	0	100	2	3
514	1082	0	2020-01-06	2020-01-06	1	0	200	4	5
515	1107	0	2020-01-06	2020-01-06	1	0	300	6	7
516	1077	0	2020-01-06	2020-01-06	1	0	200	4	5
517	1085	0	2020-01-06	2020-01-06	1	0	200	4	5
518	1083	0	2020-01-06		0	0	200	4	5
519	1007	0	2020-01-06	2020-01-06	1	0	100	2	3
520	1066	0	2020-01-06	2020-01-06	1	0	200	4	5
521	1035	0	2020-01-06	2020-01-06	1	0	100	2	3
522	1017	0	2020-01-06	2020-01-06	1	0	100	2	3
523	1034	0	2020-01-07	2020-01-07	1	0	100	2	3
524	1064	0	2020-01-07	2020-01-07	1	0	200	4	5
525	1105	0	2020-01-07	2020-01-07	1	0	300	6	7
526	1119	0	2020-01-07		0	0	300	6	7
527	1041	0	2020-01-07	2020-01-07	1	0	100	2	3
528	1080	0	2020-01-07	2020-01-07	1	0	200	4	5
529	1006	0	2020-01-07	2020-01-07	1	0	100	2	3
530	1094	0	2020-01-07	2020-01-07	1	0	300	6	7
531	1004	0	2020-01-07		0	0	100	2	3
532	1115	0	2020-01-07	2020-01-07	1	0	300	6	7
533	1095	0	2020-01-07		0	0	300	6	7
534	1013	0	2020-01-07	2020-01-07	1	0	100	2	3
535	1074	0	2020-01-07	2020-01-07	1	0	200	4	5
536	1104	0	2020-01-10	2020-01-10	1	0	300	6	7
537	1047	0	2020-01-10	2020-01-10	1	0	100	2	3
538	1067	0	2020-01-10		0	0	200	4	5
539	1069	0	2020-01-10	2020-01-10	1	0	200	4	5
540	1099	0	2020-01-10	2020-01-10	1	0	300	6	7
541	1046	0	2020-01-10	2020-01-10	1	0	100	2	3
542	1078	0	2020-01-10	2020-01-10	1	0	200	4	5
543	1037	0	2020-01-10	2020-01-10	1	0	100	2	3
544	1058	0	2020-01-10		0	0	100	2	3
545	1026	0	2020-01-10		0	0	100	2	3
546	1032	0	2020-01-10		0	0	100	2	3
547	1109	0	2020-01-10	2020-01-10	1	0	300	6	7
548	1075	0	2020-01-10	2020-01-10	1	0	200	4	5
549	1029	0	2020-01-10	2020-01-10	1	0	100	2	3
550	1020	0	2020-01-10	2020-01-10	1	0	100	2	3
551	1111	0	2020-01-10	2020-01-10	1	0	300	6	7
552	1042	0	2020-01-10	2020-01-10	1	0	100	2	3
553	1056	0	2020-01-10		0	0	100	2	3
554	1003	0	2020-01-10	2020-01-10	1	0	100	2	3
555	1024	0	2020-01-10	2020-01-10	1	0	100	2	3
556	1072	0	2020-01-10		0	0	200	4	5
557	1036	0	2020-01-10	2020-01-10	1	0	100	2	3
558	1005	0	2020-01-10	2020-01-10	1	0	100	2	3
559	1076	0	2020-01-10	2020-01-10	1	0	200	4	5
560	1002	0	2020-01-10		0	0	100	2	3
561	1100	0	2020-01-10	2020-01-10	1	0	300	6	7
562	1101	0	2020-01-10	2020-01-10	1	0	300	6	7
563	1092	0	2020-01-10	2020-01-10	1	0	300	6	7
564	1089	0	2020-01-10	2020-01-10	1	0	200	4	5
565	1040	0	2020-01-10	2020-01-10	1	0	100	2	3
566	1117	0	2020-01-10	2020-01-10	1	0	300	6	7
567	1098	0	2020-01-10		0	0	300	6	7
568	1053	0	2020-01-10	2020-01-10	1	0	100	2	3
569	1081	0	2020-01-10	2020-01-10	1	0	200	4	5
570	1079	0	2020-01-11	2020-01-11	1	0	200	4	5
571	1114	0	2020-01-11	2020-01-11	1	0	300	6	7
572	1018	0	2020-01-11	2020-01-11	1	0	100	2	3
573	1025	0	2020-01-11	2020-01-11	1	0	100	2	3
574	1087	0	2020-01-11	2020-01-11	1	0	200	4	5
575	1071	0	2020-01-11	2020-01-11	1	0	200	4	5
576	1093	0	2020-01-11	2020-01-11	1	0	300	6	7
577	1116	0	2020-01-11	2020-01-11	1	0	300	6	7
578	1048	0	2020-01-12	2020-01-12	1	0	100	2	3
579	1097	0	2020-01-12	2020-01-12	1	0	300	6	7
580	1009	0	2020-01-12	2020-01-12	1	0	100	2	3
581	1028	0	2020-01-12	2020-01-12	1	0	100	2	3
582	1108	0	2020-01-12	2020-01-12	1	0	300	6	7
583	1112	0	2020-01-12	2020-01-12	1	0	300	6	7
584	1043	0	2020-01-12	2020-01-12	1	0	100	2	3
585	1061	0	2020-01-12	2020-01-12	1	0	200	4	5
586	1031	0	2020-01-12	2020-01-12	1	0	100	2	3
587	1039	0	2020-01-12	2020-01-12	1	0	100	2	3
588	1044	0	2020-01-12	2020-01-12	1	0	100	2	3
589	1052	0	2020-01-13	2020-01-13	1	0	100	2	3
590	1055	0	2020-01-13	2020-01-13	1	0	100	2	3
591	1103	0	2020-01-13		0	0	300	6	7
592	1019	0	2020-01-13	2020-01-13	1	0	100	2	3
593	1021	0	2020-01-13	2020-01-13	1	0	100	2	3
594	1011	0	2020-01-13		0	0	100	2	3
595	1063	0	2020-01-13	2020-01-13	1	0	200	4	5
596	1038	0	2020-01-13		0	0	100	2	3
597	1054	0	2020-01-13		0	0	100	2	3
598	1086	0	2020-01-13	2020-01-13	1	0	200	4	5
599	1050	0	2020-01-13	2020-01-13	1	0	100	2	3
600	1084	0	2020-01-13		0	0	200	4	5
601	1057	0	2020-01-13	2020-01-13	1	0	100	2	3
602	1012	0	2020-01-13	2020-01-13	1	0	100	2	3
603	1049	0	2020-01-13	2020-01-13	1	0	100	2	3
604	1118	0	2020-01-13	2020-01-13	1	0	300	6	7
605	1062	0	2020-01-13	2020-01-13	1	0	200	4	5
606	1010	0	2020-01-13	2020-01-13	1	0	100	2	3
607	1008	0	2020-01-13	2020-01-13	1	0	100	2	3
608	1023	0	2020-01-13	2020-01-13	1	0	100	2	3
609	1082	0	2020-01-13		0	0	200	4	5
610	1106	0	2020-01-13	2020-01-13	1	0	300	6	7
611	1088	0	2020-01-13	2020-01-13	1	0	200	4	5
612	1059	0	2020-01-13	2020-01-13	1	0	100	2	3
613	1102	0	2020-01-13	2020-01-13	1	0	300	6	7
614	1051	0	2020-01-13	2020-01-13	1	0	100	2	3
615	1085	0	2020-01-13		0	0	200	4	5
616	1007	0	2020-01-13		0	0	100	2	3
617	1033	0	2020-01-14		0	0	100	2	3
618	1068	0	2020-01-14	2020-01-14	1	0	200	4	5
619	1096	0	2020-01-14		0	0	300	6	7
620	1073	0	2020-01-14	2020-01-14	1	0	200	4	5
621	1113	0	2020-01-14		0	0	300	6	7
622	1065	0	2020-01-14	2020-01-14	1	0	200	4	5
623	1017	0	2020-01-14	2020-01-14	1	0	100	2	3
624	1066	0	2020-01-14	2020-01-14	1	0	200	4	5
625	1083	0	2020-01-14	2020-01-14	1	0	200	4	5
626	1090	0	2020-01-14		0	0	200	4	5
627	1004	0	2020-01-14	2020-01-14	1	0	100	2	3
628	1006	0	2020-01-14	2020-01-14	1	0	100	2	3
629	1070	0	2020-01-14	2020-01-14	1	0	200	4	5
630	1094	0	2020-01-14		0	0	300	6	7
631	1016	0	2020-01-14	2020-01-14	1	0	100	2	3
632	1110	0	2020-01-14	2020-01-14	1	0	300	6	7
633	1107	0	2020-01-14	2020-01-14	1	0	300	6	7
634	1074	0	2020-01-17		0	0	200	4	5
635	1115	0	2020-01-17	2020-01-17	1	0	300	6	7
636	1064	0	2020-01-17	2020-01-17	1	0	200	4	5
637	1119	0	2020-01-17	2020-01-17	1	0	300	6	7
638	1120	0	2020-01-17	2020-01-17	1	0	300	6	7
639	1014	0	2020-01-17		0	0	100	2	3
640	1015	0	2020-01-17		0	0	100	2	3
641	1105	0	2020-01-17	2020-01-17	1	0	300	6	7
642	1022	0	2020-01-17	2020-01-17	1	0	100	2	3
643	1081	0	2020-01-17	2020-01-17	1	0	200	4	5
644	1099	0	2020-01-17	2020-01-17	1	0	300	6	7
645	1091	0	2020-01-17		0	0	300	6	7
646	1041	0	2020-01-17	2020-01-17	1	0	100	2	3
647	1095	0	2020-01-17		0	0	300	6	7
648	1034	0	2020-01-17		0	0	100	2	3
649	1005	0	2020-01-17	2020-01-17	1	0	100	2	3
650	1046	0	2020-01-17		0	0	100	2	3
651	1035	0	2020-01-17	2020-01-17	1	0	100	2	3
652	1080	0	2020-01-17	2020-01-17	1	0	200	4	5
653	1024	0	2020-01-17	2020-01-17	1	0	100	2	3
654	1047	0	2020-01-17	2020-01-17	1	0	100	2	3
655	1045	0	2020-01-17	2020-01-17	1	0	100	2	3
656	1037	0	2020-01-17	2020-01-17	1	0	100	2	3
657	1013	0	2020-01-17	2020-01-17	1	0	100	2	3
658	1077	0	2020-01-17		0	0	200	4	5
659	1030	0	2020-01-17		0	0	100	2	3
660	1026	0	2020-01-17		0	0	100	2	3
661	1060	0	2020-01-17	2020-01-17	1	0	100	2	3
662	1027	0	2020-01-17	2020-01-17	1	0	100	2	3
663	1001	0	2020-01-17	2020-01-17	1	0	100	2	3
664	1072	0	2020-01-17	2020-01-17	1	0	200	4	5
665	1078	0	2020-01-18	2020-01-18	1	0	200	4	5
666	1040	0	2020-01-18	2020-01-18	1	0	100	2	3
667	1042	0	2020-01-18	2020-01-18	1	0	100	2	3
668	1111	0	2020-01-18		0	0	300	6	7
669	1069	0	2020-01-18	2020-01-18	1	0	200	4	5
670	1003	0	2020-01-18		0	0	100	2	3
671	1036	0	2020-01-18	2020-01-18	1	0	100	2	3
672	1075	0	2020-01-18	2020-01-18	1	0	200	4	5
673	1087	0	2020-01-18	2020-01-18	1	0	200	4	5
674	1092	0	2020-01-18	2020-01-18	1	0	300	6	7
675	1002	0	2020-01-18	2020-01-18	1	0	100	2	3
676	1079	0	2020-01-18	2020-01-18	1	0	200	4	5
677	1009	0	2020-01-21	2020-01-21	1	0	100	2	3
678	1117	0	2020-01-21	2020-01-21	1	0	300	6	7
679	1039	0	2020-01-21	2020-01-21	1	0	100	2	3
680	1056	0	2020-01-21	2020-01-21	1	0	100	2	3
681	1101	0	2020-01-21	2020-01-21	1	0	300	6	7
682	1053	0	2020-01-21	2020-01-21	1	0	100	2	3
683	1089	0	2020-01-21	2020-01-21	1	0	200	4	5
684	1104	0	2020-01-21	2020-01-21	1	0	300	6	7
685	1109	0	2020-01-21	2020-01-21	1	0	300	6	7
686	1067	0	2020-01-21		0	0	200	4	5
687	1032	0	2020-01-21	2020-01-21	1	0	100	2	3
688	1114	0	2020-01-21	2020-01-21	1	0	300	6	7
689	1048	0	2020-01-21	2020-01-21	1	0	100	2	3
690	1100	0	2020-01-21	2020-01-21	1	0	300	6	7
691	1071	0	2020-01-21	2020-01-21	1	0	200	4	5
692	1076	0	2020-01-21	2020-01-21	1	0	200	4	5
693	1020	0	2020-01-21	2020-01-21	1	0	100	2	3
694	1031	0	2020-01-21	2020-01-21	1	0	100	2	3
695	1025	0	2020-01-21		0	0	100	2	3
696	1058	0	2020-01-21	2020-01-21	1	0	100	2	3
697	1093	0	2020-01-21		0	0	300	6	7
698	1098	0	2020-01-21	2020-01-21	1	0	300	6	7
699	1029	0	2020-01-21	2020-01-21	1	0	100	2	3
700	1018	0	2020-01-21	2020-01-21	1	0	100	2	3
701	1116	0	2020-01-21	2020-01-21	1	0	300	6	7
702	1044	0	2020-01-24	2020-01-24	1	0	100	2	3
703	1086	0	2020-01-24	2020-01-24	1	0	200	4	5
704	1102	0	2020-01-24		0	0	300	6	7
705	1050	0	2020-01-24	2020-01-24	1	0	100	2	3
706	1061	0	2020-01-24	2020-01-24	1	0	200	4	5
707	1038	0	2020-01-24		0	0	100	2	3
708	1112	0	2020-01-24	2020-01-24	1	0	300	6	7
709	1028	0	2020-01-24	2020-01-24	1	0	100	2	3
710	1062	0	2020-01-24	2020-01-24	1	0	200	4	5
711	1049	0	2020-01-24	2020-01-24	1	0	100	2	3
712	1043	0	2020-01-24	2020-01-24	1	0	100	2	3
713	1108	0	2020-01-24	2020-01-24	1	0	300	6	7
714	1084	0	2020-01-24	2020-01-24	1	0	200	4	5
715	1097	0	2020-01-24	2020-01-24	1	0	300	6	7
716	1083	0	2020-01-25	2020-01-25	1	0	200	4	5
717	1006	0	2020-01-25	2020-01-25	1	0	100	2	3
718	1054	0	2020-01-25	2020-01-25	1	0	100	2	3
719	1066	0	2020-01-25	2020-01-25	1	0	200	4	5
720	1012	0	2020-01-25	2020-01-25	1	0	100	2	3
721	1007	0	2020-01-25	2020-01-25	1	0	100	2	3
722	1070	0	2020-01-25	2020-01-25	1	0	200	4	5
723	1090	0	2020-01-25	2020-01-25	1	0	200	4	5
724	1051	0	2020-01-25	2020-01-25	1	0	100	2	3
725	1096	0	2020-01-25		0	0	300	6	7
726	1082	0	2020-01-25	2020-01-25	1	0	200	4	5
727	1085	0	2020-01-27	2020-01-27	1	0	200	4	5
728	1008	0	2020-01-27	2020-01-27	1	0	100	2	3
729	1113	0	2020-01-27	2020-01-27	1	0	300	6	7
730	1065	0	2020-01-27	2020-01-27	1	0	200	4	5
731	1073	0	2020-01-27	2020-01-27	1	0	200	4	5
732	1017	0	2020-01-27		0	0	100	2	3
733	1110	0	2020-01-27	2020-01-27	1	0	300	6	7
734	1011	0	2020-01-27	2020-01-27	1	0	100	2	3
735	1103	0	2020-01-27	2020-01-27	1	0	300	6	7
736	1046	0	2020-01-27	2020-01-27	1	0	100	2	3
737	1019	0	2020-01-27		0	0	100	2	3
738	1080	0	2020-01-27	2020-01-27	1	0	200	4	5
739	1099	0	2020-01-27	2020-01-27	1	0	300	6	7
740	1033	0	2020-01-27	2020-01-27	1	0	100	2	3
741	1059	0	2020-01-27	2020-01-27	1	0	100	2	3
742	1107	0	2020-01-27	2020-01-27	1	0	300	6	7
743	1055	0	2020-01-27	2020-01-27	1	0	100	2	3
744	1021	0	2020-01-27	2020-01-27	1	0	100	2	3
745	1118	0	2020-01-27	2020-01-27	1	0	300	6	7
746	1094	0	2020-01-27		0	0	300	6	7
747	1088	0	2020-01-27	2020-01-27	1	0	200	4	5
748	1057	0	2020-01-27	2020-01-27	1	0	100	2	3
749	1074	0	2020-01-27		0	0	200	4	5
750	1106	0	2020-01-27	2020-01-27	1	0	300	6	7
751	1060	0	2020-01-27	2020-01-27	1	0	100	2	3
752	1063	0	2020-01-27	2020-01-27	1	0	200	4	5
753	1027	0	2020-01-27	2020-01-27	1	0	100	2	3
754	1052	0	2020-01-27	2020-01-27	1	0	100	2	3
755	1010	0	2020-01-27	2020-01-27	1	0	100	2	3
756	1120	0	2020-01-27	2020-01-27	1	0	300	6	7
757	1004	0	2020-01-27	2020-01-27	1	0	100	2	3
758	1023	0	2020-01-27		0	0	100	2	3
759	1022	0	2020-01-28	2020-01-28	1	0	100	2	3
760	1075	0	2020-01-28	2020-01-28	1	0	200	4	5
761	1068	0	2020-01-28	2020-01-28	1	0	200	4	5
762	1041	0	2020-01-28		0	0	100	2	3
763	1091	0	2020-01-28	2020-01-28	1	0	300	6	7
764	1003	0	2020-01-28	2020-01-28	1	0	100	2	3
765	1078	0	2020-01-28	2020-01-28	1	0	200	4	5
766	1069	0	2020-01-28		0	0	200	4	5
767	1016	0	2020-01-28	2020-01-28	1	0	100	2	3
768	1095	0	2020-01-28	2020-01-28	1	0	300	6	7
769	1087	0	2020-01-28	2020-01-28	1	0	200	4	5
770	1105	0	2020-01-28	2020-01-28	1	0	300	6	7
771	1042	0	2020-01-28	2020-01-28	1	0	100	2	3
772	1001	0	2020-01-28	2020-01-28	1	0	100	2	3
773	1026	0	2020-01-31	2020-01-31	1	0	100	2	3
774	1119	0	2020-01-31		0	0	300	6	7
775	1039	0	2020-01-31		0	0	100	2	3
776	1015	0	2020-01-31	2020-01-31	1	0	100	2	3
777	1045	0	2020-01-31	2020-01-31	1	0	100	2	3
778	1040	0	2020-01-31	2020-01-31	1	0	100	2	3
779	1034	0	2020-01-31		0	0	100	2	3
780	1064	0	2020-01-31	2020-01-31	1	0	200	4	5
781	1072	0	2020-01-31		0	0	200	4	5
782	1014	0	2020-01-31	2020-01-31	1	0	100	2	3
783	1030	0	2020-01-31	2020-01-31	1	0	100	2	3
784	1077	0	2020-01-31	2020-01-31	1	0	200	4	5
785	1018	0	2020-01-31	2020-01-31	1	0	100	2	3
786	1116	0	2020-01-31	2020-01-31	1	0	300	6	7
787	1079	0	2020-01-31		0	0	200	4	5
788	1114	0	2020-01-31		0	0	300	6	7
789	1024	0	2020-01-31		0	0	100	2	3
790	1035	0	2020-01-31	2020-01-31	1	0	100	2	3
791	1092	0	2020-01-31	2020-01-31	1	0	300	6	7
792	1036	0	2020-01-31	2020-01-31	1	0	100	2	3
793	1002	0	2020-01-31		0	0	100	2	3
794	1037	0	2020-01-31	2020-01-31	1	0	100	2	3
795	1005	0	2020-01-31	2020-01-31	1	0	100	2	3
796	1104	0	2020-01-31	2020-01-31	1	0	300	6	7
797	1115	0	2020-01-31	2020-01-31	1	0	300	6	7
798	1013	0	2020-01-31	2020-01-31	1	0	100	2	3
799	1053	0	2020-01-31	2020-01-31	1	0	100	2	3
800	1111	0	2020-01-31	2020-01-31	1	0	300	6	7
801	1081	0	2020-01-31	2020-01-31	1	0	200	4	5
802	1056	0	2020-01-31	2020-01-31	1	0	100	2	3
803	1047	0	2020-01-31	2020-01-31	1	0	100	2	3
804	1076	0	2020-01-31	2020-01-31	1	0	200	4	5
805	1031	0	2020-01-31		0	0	100	2	3
806	1048	0	2020-02-01	2020-02-01	1	0	100	2	3
807	1089	0	2020-02-01	2020-02-01	1	0	200	4	5
808	1112	0	2020-02-01	2020-02-01	1	0	300	6	7
809	1062	0	2020-02-01		0	0	200	4	5
810	1086	0	2020-02-01	2020-02-01	1	0	200	4	5
811	1043	0	2020-02-01	2020-02-01	1	0	100	2	3
812	1098	0	2020-02-01	2020-02-01	1	0	300	6	7
813	1117	0	2020-02-01	2020-02-01	1	0	300	6	7
814	1108	0	2020-02-02	2020-02-02	1	0	300	6	7
815	1032	0	2020-02-02	2020-02-02	1	0	100	2	3
816	1093	0	2020-02-02	2020-02-02	1	0	300	6	7
817	1100	0	2020-02-02	2020-02-02	1	0	300	6	7
818	1083	0	2020-02-02	2020-02-02	1	0	200	4	5
819	1101	0	2020-02-02	2020-02-02	1	0	300	6	7
820	1038	0	2020-02-02	2020-02-02	1	0	100	2	3
821	1109	0	2020-02-02		0	0	300	6	7
822	1006	0	2020-02-02		0	0	100	2	3
823	1029	0	2020-02-02	2020-02-02	1	0	100	2	3
824	1061	0	2020-02-02		0	0	200	4	5
825	1052	0	2020-02-03		0	0	100	2	3
826	1023	0	2020-02-03	2020-02-03	1	0	100	2	3
827	1020	0	2020-02-03	2020-02-03	1	0	100	2	3
828	1073	0	2020-02-03	2020-02-03	1	0	200	4	5
829	1025	0	2020-02-03		0	0	100	2	3
830	1094	0	2020-02-03	2020-02-03	1	0	300	6	7
831	1071	0	2020-02-03	2020-02-03	1	0	200	4	5
832	1010	0	2020-02-03	2020-02-03	1	0	100	2	3
833	1084	0	2020-02-03	2020-02-03	1	0	200	4	5
834	1054	0	2020-02-03		0	0	100	2	3
835	1009	0	2020-02-03	2020-02-03	1	0	100	2	3
836	1008	0	2020-02-03	2020-02-03	1	0	100	2	3
837	1074	0	2020-02-03	2020-02-03	1	0	200	4	5
838	1067	0	2020-02-03	2020-02-03	1	0	200	4	5
839	1059	0	2020-02-03	2020-02-03	1	0	100	2	3
840	1102	0	2020-02-03	2020-02-03	1	0	300	6	7
841	1058	0	2020-02-03		0	0	100	2	3
842	1082	0	2020-02-03	2020-02-03	1	0	200	4	5
843	1055	0	2020-02-03	2020-02-03	1	0	100	2	3
844	1065	0	2020-02-03	2020-02-03	1	0	200	4	5
845	1090	0	2020-02-03	2020-02-03	1	0	200	4	5
846	1066	0	2020-02-04	2020-02-04	1	0	200	4	5
847	1012	0	2020-02-04	2020-02-04	1	0	100	2	3
848	1007	0	2020-02-04	2020-02-04	1	0	100	2	3
849	1051	0	2020-02-04	2020-02-04	1	0	100	2	3
850	1097	0	2020-02-04	2020-02-04	1	0	300	6	7
851	1049	0	2020-02-04	2020-02-04	1	0	100	2	3
852	1044	0	2020-02-04	2020-02-04	1	0	100	2	3
853	1057	0	2020-02-04	2020-02-04	1	0	100	2	3
854	1120	0	2020-02-04	2020-02-04	1	0	300	6	7
855	1019	0	2020-02-04	2020-02-04	1	0	100	2	3
856	1042	0	2020-02-04	2020-02-04	1	0	100	2	3
857	1087	0	2020-02-04	2020-02-04	1	0	200	4	5
858	1016	0	2020-02-04		0	0	100	2	3
859	1004	0	2020-02-04		0	0	100	2	3
860	1060	0	2020-02-04	2020-02-04	1	0	100	2	3
861	1106	0	2020-02-04		0	0	300	6	7
862	1095	0	2020-02-04		0	0	300	6	7
863	1050	0	2020-02-04	2020-02-04	1	0	100	2	3
864	1113	0	2020-02-04		0	0	300	6	7
865	1103	0	2020-02-04	2020-02-04	1	0	300	6	7
866	1017	0	2020-02-04	2020-02-04	1	0	100	2	3
867	1078	0	2020-02-04		0	0	200	4	5
868	1028	0	2020-02-04	2020-02-04	1	0	100	2	3
869	1021	0	2020-02-04	2020-02-04	1	0	100	2	3
870	1041	0	2020-02-04	2020-02-04	1	0	100	2	3
871	1096	0	2020-02-04	2020-02-04	1	0	300	6	7
872	1022	0	2020-02-07	2020-02-07	1	0	100	2	3
873	1033	0	2020-02-07	2020-02-07	1	0	100	2	3
874	1003	0	2020-02-07		0	0	100	2	3
875	1069	0	2020-02-07		0	0	200	4	5
876	1099	0	2020-02-07	2020-02-07	1	0	300	6	7
877	1001	0	2020-02-07	2020-02-07	1	0	100	2	3
878	1091	0	2020-02-07		0	0	300	6	7
879	1110	0	2020-02-07	2020-02-07	1	0	300	6	7
880	1011	0	2020-02-07	2020-02-07	1	0	100	2	3
881	1107	0	2020-02-07	2020-02-07	1	0	300	6	7
882	1063	0	2020-02-07	2020-02-07	1	0	200	4	5
883	1064	0	2020-02-07	2020-02-07	1	0	200	4	5
884	1014	0	2020-02-07	2020-02-07	1	0	100	2	3
885	1085	0	2020-02-07		0	0	200	4	5
886	1075	0	2020-02-07		0	0	200	4	5
887	1046	0	2020-02-07	2020-02-07	1	0	100	2	3
888	1027	0	2020-02-07		0	0	100	2	3
889	1119	0	2020-02-07	2020-02-07	1	0	300	6	7
890	1068	0	2020-02-07	2020-02-07	1	0	200	4	5
891	1034	0	2020-02-07	2020-02-07	1	0	100	2	3
892	1030	0	2020-02-07	2020-02-07	1	0	100	2	3
893	1105	0	2020-02-07	2020-02-07	1	0	300	6	7
894	1080	0	2020-02-07	2020-02-07	1	0	200	4	5
895	1005	0	2020-02-07		0	0	100	2	3
896	1118	0	2020-02-07	2020-02-07	1	0	300	6	7
897	1088	0	2020-02-07	2020-02-07	1	0	200	4	5
898	1081	0	2020-02-07	2020-02-07	1	0	200	4	5
899	1070	0	2020-02-07	2020-02-07	1	0	200	4	5
900	1076	0	2020-02-08		0	0	200	4	5
901	1048	0	2020-02-08	2020-02-08	1	0	100	2	3
902	1031	0	2020-02-08	2020-02-08	1	0	100	2	3
903	1077	0	2020-02-08		0	0	200	4	5
904	1018	0	2020-02-08	2020-02-08	1	0	100	2	3
905	1035	0	2020-02-08	2020-02-08	1	0	100	2	3
906	1079	0	2020-02-08		0	0	200	4	5
907	1043	0	2020-02-08	2020-02-08	1	0	100	2	3
908	1047	0	2020-02-08	2020-02-08	1	0	100	2	3
909	1086	0	2020-02-08	2020-02-08	1	0	200	4	5
910	1015	0	2020-02-08	2020-02-08	1	0	100	2	3
911	1062	0	2020-02-08		0	0	200	4	5
912	1093	0	2020-02-09	2020-02-09	1	0	300	6	7
913	1056	0	2020-02-09	2020-02-09	1	0	100	2	3
914	1092	0	2020-02-09	2020-02-09	1	0	300	6	7
915	1026	0	2020-02-09	2020-02-09	1	0	100	2	3
916	1053	0	2020-02-09	2020-02-09	1	0	100	2	3
917	1013	0	2020-02-09	2020-02-09	1	0	100	2	3
918	1036	0	2020-02-09	2020-02-09	1	0	100	2	3
919	1040	0	2020-02-09	2020-02-09	1	0	100	2	3
920	1100	0	2020-02-09	2020-02-09	1	0	300	6	7
921	1024	0	2020-02-09	2020-02-09	1	0	100	2	3
922	1114	0	2020-02-09	2020-02-09	1	0	300	6	7
923	1072	0	2020-02-09	2020-02-09	1	0	200	4	5
924	1089	0	2020-02-09	2020-02-09	1	0	200	4	5
925	1115	0	2020-02-09	2020-02-09	1	0	300	6	7
926	1002	0	2020-02-09	2020-02-09	1	0	100	2	3
927	1039	0	2020-02-09	2020-02-09	1	0	100	2	3
928	1108	0	2020-02-09	2020-02-09	1	0	300	6	7
929	1117	0	2020-02-10	2020-02-10	1	0	300	6	7
930	1109	0	2020-02-10	2020-02-10	1	0	300	6	7
931	1037	0	2020-02-10		0	0	100	2	3
932	1101	0	2020-02-10	2020-02-10	1	0	300	6	7
